id1,SMILES
1640,[H][C@]1(S)O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(S[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]4([H])O[C@]([H])(CO)[C@@]([H])(S[C@@]5([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O
1641,[H]N(\C(=C/C1=CC=C(OC2=CC=CC=C2Br)C=C1)C(O)=O)C(=O)C1=CC=CC=C1
1642,[H]N([C@@H]1[C@H](O)CC2=CC=CC=C12)C(=O)[C@H](C[C@H](O)CN1CCN(CC2=CC3=C(OCO3)C=C2)C[C@H]1C(=O)N([H])C(C)(C)C)[C@H](C)C1=CC=CC=C1
1643,[H][C@](CCC1=CC(OC)=C(OC)C=C1)(OC(=O)[C@]1([H])CCCCN1C(=O)[C@@]([H])(CC)C1=CC(OC)=C(OC)C(OC)=C1)C1=CC(OCC(O)=O)=CC=C1
1644,C[C@@H](O)[C@H](N)CO
1645,NC(=N)C1=CC2=C(NC(=N2)C2=CC=CC(C3=CC=CC=C3)=C2O)C=C1
1646,NC1=CC=CC=C1O
1647,O[C@@H]([C@H](CC(O)=O)C(O)=O)C(O)=O
1648,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC
1649,O[C@@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O
1650,CN(C)C[C@H](O)CN1C2=CC=C(Br)C=C2C2=C1C=CC(Br)=C2
1651,O[C@@H]1[C@@H](O)[C@@H](COC2=CC=CC=C2)N(CC2=CC=CC=C2)C(=O)N(CC2=CC=CC=C2)[C@@H]1COC1=CC=CC=C1
1652,C[C@@H](OP(O)(O)=O)C(O)=O
1653,OC(=O)C(=O)NC1=CC2=C(C=CC=C2)C=C1C(O)=O
1654,[NH3+][C@H](CCl)C([O-])=O
1655,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)[O-]
1656,[H][C@@](CC1=CC=CC(=C1)C(N)=N)(NC(=O)CNS(=O)(=O)C1=CC=C(C)C=C1)C(=O)OC
1657,NCCOP(O)(O)=O
1658,CC[C@@H](C)[C@H](N)C(O)=O
1659,[H]N([H])C1=NC(CCCC)=C(CCC)[Se]1
1660,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC(=CC(=C1[O-])C1=C(F)C=CC=C1)[C@@H](CC([O-])=O)C([O-])=O
1661,C[C@@H]1CCCN(C1)C(C)=O
1662,[H][C@@]12CC[C@@](C)(C(=O)C1)C2(C)C
1663,COC(=O)C1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1
1664,CC(C)C[C@@H](N)C(O)=O
1665,[Fe+3].[H][C@@]1(CCCN([O-])C(=O)\C=C(/C)CCO)NC(=O)[C@]([H])(CCCN([O-])C(=O)\C=C(/C)CCOC(=O)[C@H](CCCN([O-])C(=O)\C=C(/C)CCO)NC(C)=O)NC1=O
1666,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1
1667,COCCOC
1668,OC(=O)CC1=C2C=CC=CC2=CC=C1
1669,OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1
1670,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12)C(O)=O
1671,NC(=O)[C@H]1C=[N+](C=CC1=O)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O
1672,CN1C(=O)C(O)=C(O)C2=CC=CC=C12
1673,[H]N([H])[C@@H]([C@@H](C)CC)C(=O)N([H])S(=O)(=O)N([H])C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N=CN=C12)N([H])[H]
1674,O[C@@H](COP(O)(O)=O)[C@@H](O)C(O)=O
1675,N[C@@H](CC1=CC=C(O)C(I)=C1)C(O)=O
1676,OCC1=CC(=O)C(O)=CO1
1677,COC1=NC=CN=C1C(C)C
1678,C[C@H](NC1=NC(=CC=N1)C1=C(N=C(C2CCNCC2)N1C)C1=CC=CC(=C1)C(F)(F)F)C1=CC=CC=C1
1679,CC(=O)CC(O)=O
1680,[H][C@]1(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C([S-])=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(OP(O)(O)=O)[C@]1([H])O
1681,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2[C@H]1C(=O)O[C@H](C(C)C)[C@H](C)\C=C\C(=O)NC\C=C\C(\C)=C\[C@@H](O)CC(=O)CC1=NC(=CO1)C2=O
1682,OC(=O)CC1=C2NC(=O)C3=CC=CC=C3N2C2=C1C=CC=C2
1683,[H][C@](N)(CC1=CC=C2C=CC=CC2=C1)C(O)=O
1684,NC(=N)C1=CC2=C(NC(CC3=NC4=C(N3)C=CC=C4)=N2)C=C1
1685,[H]N([C@@H]1[C@@H](O)C[C@@](OC2=CC3=C(C=C2)C(C)=CC(=O)O3)(O[C@@]1([H])[C@H](O)[C@H](O)CO)C(O)=O)C(C)=O
1686,NC(=[NH2+])C1=C(Cl)C=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-]
1687,[H][C@@](O)(CO)CNC1=CC=CC(=C1)C1=C(C(=O)NC1=O)C1=CN(C)C2=CC=C(F)C=C12
1688,CN(CCCC1CCCCC1)C(=O)[C@H](CCC(O)=O)NC(=O)N(CC(O)=O)CC1=CC=C(OP(O)(O)=O)C=C1
1689,NC1=C2N=CN([C@@H]3O[C@H](CO[P@](O)(=O)O[P@](O)(=O)O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H]3O)C2=NC=N1
1690,OCC(=O)CO
1691,CC1=CC=CC(O)=C1
1692,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSCCCCC(=O)N([H])CCC4=CN([H])C5=CC=CC=C45)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1
1693,CN1C2=C(NC(=N)N2)C(=O)N(C)C1=O
1694,OCC(CO)OP(O)(O)=O
1695,[H]\C1=C2/[C@@]([H])(COC)CC[C@@]2([H])[C@@]([H])(C)[C@@]([H])(O)[C@]([H])(O[C@@]2([H])O[C@]([H])(COC(C)(C)C=C)[C@@]([H])(O)[C@]([H])(OC(C)=O)[C@@]2([H])O)C2=C(C[C@]([H])(O)[C@]12C)[C@]([H])(C)COC(C)=O
1696,O=C1C2=CC=CC3=C2C(=NN3)C2=C1C=CC=C2
1697,CC(C)(CO)[C@@H](O)C(=O)NCCC(O)=O
1698,NS(=O)(=O)C1=CC=C(F)C=C1
1699,CC(C)=CCO[P@](O)(=O)OP(O)(O)=O
1700,C[C@@H](N)C(O)=O
1701,CC1=NC(=N)C(=C)C=N1
1702,[H][C@]1(N)C=C(CO)C[C@]([H])(O)[C@@]1([H])O
1703,NC1=C2N=CN([C@@H]3O[C@@H]4CO[P@](S)(=O)O[C@H]4[C@H]3O)C2=NC=N1
1704,COC1=CC=C(C=C1OC1CCCC1)C(=O)NC1=C(Cl)C=NC=C1Cl
1705,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP(O)(O)=O)N2C=CC(=O)NC2=O)[C@H]1O
1706,OC(=O)C1=CC(NC2=C(C(=O)NC2=O)C2=CC(Cl)=CC=C2)=CC=C1Cl
1707,NC1=NC2=C(NC3C(N2)OC2COP([O-])(=O)O[Mg]OP([O-])(=O)OCC4OC5NC6=C(NC5C5=C4S[W]4(SC2=C3S4)S5)C(=O)NC(N)=N6)C(=O)N1
1708,OB(O)C1=CC=CC=C1
1709,OC(=O)C1=CC=CN=C1C(O)=O
1710,NC[C@@]1(O)NC(=O)C(O)=[N+]1CC(O)=O
1711,CCO[P@](O)(=O)OP(O)(O)=O
1712,C[C@H](CO)CCO[P@](O)(=O)OP(O)(O)=O
1713,OC1=CC=C(C=C1OS(O)(=O)=O)[N+]([O-])=O
1714,CN(C)[C@@H]1CCC(C)=CC1
1715,C[N+](C)(C)CCS
1716,[NH3+][C@H](C=C)C([O-])=O
1717,[H][C@](N)(COP(O)(=O)OC(C)C)C(O)=O
1718,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@@H]3C[C@H](O)[C@@H](O[C@H]4CCC(=O)[C@@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C=C2C1)C(=O)C1=C(C(O)=CC=C1)C3=O
1719,CC(C)(C)C1=NN(C(NC(=O)NC2=CC=C(Cl)C=C2)=C1)C1=CC=CC=C1
1720,N[C@@H](CS[AsH]O)C(O)=O
1721,CC1=CC=C(C=C1)C1=NN(C2=C1C(N)=NC=N2)C(C)(C)C
1722,[H][C@@](C)(NC(=O)[C@@]([H])(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)\C=C\C(=O)C=O
1723,OC1=C(O)C=C2C=CNC2=C1
1724,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H]1O
1725,[H][C@@](CCC(O)=O)(NCC1=C(COP(O)(O)=O)C=[NH+]C(C)=C1O)C(O)=O
1726,[H][C@](CCCCCCCCCCCC)(CC(O)=O)OC(=O)CCCCCCCCCCCC
1727,N[C@@H](CCCCNC(C(O)=O)C(O)=O)C(O)=O
1728,[H][C@]1(O)CCN2C[C@]([H])(O)[C@@]([H])(O)[C@]([H])(O)[C@@]12[H]
1729,[H][C@](N)(C[C@]([H])(O)O[C@]([H])(C)[C@]([H])(N)C(O)=O)C(O)=O
1730,[H][C@@]1(O)O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(OS(O)(=O)=O)[C@@]1([H])O
1731,OC(=O)C(=C)OP(O)(O)=O
1732,[H]N(CCCCC)C(=O)[C@H](CC1=CC=C(N(C(=O)C(O)=O)C2=CC=CC=C2C(O)=O)C2=CC=CC=C12)N([H])C(C)=O
1733,NCC[C@H](NC(=O)[C@@H](N)CCCNC(=N)N[N+]([O-])=O)C(N)=O
1734,O[C@H]1CSSC[C@@H]1O
1735,OC[C@H]1O[C@]2(NC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O
1735,OC[C@H]1O[C@]2(NC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O
1736,[H]N([H])[C@@]([H])(O)O[C@]1([H])CC2=CC=CC=C2[C@]1([H])[C@]1([H])CN([H])[C@@](CC2=CC=CC=C2)(CC([H])(O)C([H])(CC2=CC=CC=C2)N([H])C(=O)O[C@@]2([H])CCOC2)C1=O
1737,[H]N([H])C1=NC(=O)C2=CC=CC(C)=C2N1[H]
1738,CCCC[N+]#[C-]
1739,COC1=C(F)C(F)=C(C(N)=O)C(F)=C1F
1740,CN
1741,CCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
1742,CC(=O)N[C@@H](CC1=CC=C(C(=C1)P(O)(O)=O)P(O)(O)=O)C(=O)N[C@H]1CCCCC2=CC(OCC3CCCCC3)=C(C=C12)C(N)=O
1743,N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12
1744,C[P@@](O)(=O)CC(=O)CC(O)=O
1745,N[C@@H](CCONC(N)=N)C(O)=O
1746,[H][C@](N)(CCC(=O)N[C@@]([H])(CS[C@]1([H])C2=CC=CC=C2C2=CC=CC=C2[C@@]1([H])O)C(=O)NCC(O)=O)C(O)=O
1747,[H]N([H])[C@@H](C[C@@H](F)CC\N=C(/C)N([H])[H])C(O)=O
1748,ClC1=CC=C2C=C(C=CC2=C1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCN(CC1)C1=CC=NC=C1
1749,CC(=O)OC[C@H](N)C(O)=O
1750,CC1=C(OC2=CC=C(O)C=C2C1=O)C1=CC(Br)=C(O)C(Br)=C1
1751,CC(O)CO
1752,OCC[C@@H](O)[C@H](O)[C@H](O)\C=C\P(O)(O)=O
1753,[H][C@@]1(C)C[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(O)O1
1754,[H][C@]1(COP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O
1755,[H]N([H])N1C(=O)N([H])[C@@]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O
1756,CN(C)C=O
1757,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSO)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1
1758,CC(C)[C@@H](NC(N)=O)C(O)=O
1759,O=C1CCNC(=O)N1
1760,CO[C@H](CC1=CC=CC=C1)[C@H](C)\C=C(/C)\C=C\[C@H](N)[C@H](C)C(O)=O
1761,CCCC[N+](CCCC)(CCCC)CCCC
1762,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O
1763,[Mg++].CC[C@@H]1[C@@H](C)\C2=C\C3=C(C(C)=O)C(C)=C([N-]3)\C=C3/N=C([C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]3C)C3=C4[N-]\C(=C/C1=N2)C(C)=C4C(=O)[C@@H]3C(=O)OC
1764,NC(=O)C1=CN=CC(Br)=C1
1765,[H][C@@]1(C)C[C@]([H])(N[C@@]1([H])C(O)=O)N(C)O
1766,OC(=O)CCCCCC(O)=O
1767,N[C@@H](CC(=O)OP(O)(O)=O)C(O)=O
1768,[H][C@@](CCCC)(NC(=O)OCC1(CC2=CC=C(F)C=C2)CCC1)C(=O)C(=O)NC1=CC=NN1
1769,C[C@@](CO)(OP(O)(O)=O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O
1770,[H][C@@]1(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C[C@@]([H])(O)[C@@]([H])(O1)N1C=NC2=C(N)N=CN=C12
1771,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O
1772,CC(C)S[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
1773,O[C@H]1[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]1OP(O)(O)=O
1774,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=S)[C@@H](O)[C@H]2O)C(=O)N1
1775,CN(CC1=CC2=C(C=CC=C2)N1C)C(=O)\C=C\C1=CN=C(N)C=C1
1776,[H][C@](C(O)=O)(C1=CC=CC=C1)S(O)(=O)=O
1777,[H][C@](C)(N=C([O-])CCCC[C@]([H])(N=C(O)CN)C(O)=O)P(O)(O)=O
1778,[H][C@@]1(O)[C@@]([H])(O)[C@]([H])(S)[C@@]([H])(CO)O[C@]1([H])S
1779,[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)C(=O)CO
1780,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](OS(O)(=O)=O)[C@@H]1O
1781,[H][C@]1(C\C=C(C)/CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1)C(\C)=C\C1=CSC(C)=N1
1782,CN1[C@H]2CC[C@@H]1CC(=O)C2
1783,O=C1NC2=C(NN=N2)C(=O)N1
1784,NC(=N)C1=CC2=C(C=C1)N=C(N2)C(=O)C1=NC2=C(N1)C=CC(=C2)C(N)=N
1785,CON[C@H]1C[C@@H](N(C1)S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO
1786,O=C(C1=CC=CC=C1)C1=CC=CC=C1
1787,[H][C@@](CC(O)=O)(N(C)C(=O)C1=C(NS(=O)(=O)C2=CC3=CC=CC=C3C=C2)C=CC(OS(=O)(=O)C2=CC3=CC=CC=C3C=C2)=C1)C(O)=O
1788,OC(=O)\C=C\C1=CC(O)=C(O)C=C1
1789,[H][C@@](C)(O)C[C@](C)(O)CO
1790,[H][C@](N)(CCSC)C(O)(O)C1=CC=CC=N1
1791,[H][C@@](CCSC)(NC(=O)[C@]1([H])CCCN1C(=O)[C@]([H])(CC1=CC=C(O)C=C1)NC(=O)CS)C(N)=O
1792,[H][C@](N)(C(C)C)C(=O)N1CCCC1
1792,[H][C@](N)(C(C)C)C(=O)N1CCCC1
1793,[H][C@]1(O)C(=O)O[C@]([H])(CO)[C@]([H])(O)[C@]1([H])O
1794,[H]N([C@@H]1CO[C@H](CO)C1)C(=O)[C@H](OCC1=CC=CC=C1)[C@H](O)[C@@H](O)[C@@H](OCC1=CC=CC=C1)C(=O)N([H])[C@@H]1[C@H](O)CC2=CC=CC=C12
1795,CC(C)C1=C2N=C(N[C@H]3CC[C@H](N)CC3)C=C(NC3=CC=C(C=C3)S(=O)(=O)N(C)C)N2N=C1
1796,[H][C@@]12CC=C[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@]([H])(O)CC[C@]12C
1797,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)N(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
1798,[H][C@@](CO)(CC1=CC=CC=C1)NC(=O)[C@@]([H])(NC(=O)[C@]([H])(C)NC(=O)OCC1=CC=CC=C1)C(C)C
1799,CC(C)C(=O)[C@@]12C(O)=C(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O
1800,[H][C@]1(COP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(NCC4=CC=CC=C4)N=CN=C23)[C@]([H])(O)[C@]1([H])O
1801,[H][C@](N)(CC(O)=O)C(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
1802,NC1=CC=CC(=C1)B(O)O
1803,O=C1NNC(=O)C2=CC(=CC=C12)[N+]1=NC(\C=C\C2=CC=CC=C2)=NN1C1=NC2=C(S1)C=CC=C2
1804,[H][C@](C)(CC(O)=O)[C@]([H])(N)C(O)=O
1805,N[C@@H](CC1=C[NH+]=CN1P(O)(O)=O)C(O)=O
1806,OS(=O)(=O)OC[C@H]1O[C@@](COS(O)(=O)=O)(O[C@H]2O[C@H](COS(O)(=O)=O)[C@@H](OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@@H](OS(O)(=O)=O)[C@@H]1OS(O)(=O)=O
1807,CCN1C(=O)CCC1=O
1808,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=C(Br)C(=O)NC1=O
1809,COC1=CC=C(O)C(=C1)C1=NC2=C(N1)C=CC(=C2)C(N)=[NH2+]
1810,NC1=NC2=NN(N=C2C(O)=N1)C1=CC(=CC=C1)C(O)=O
1811,CC(=O)N[C@@H](CC1=CC=C(OCC(O)=O)C(=C1)P(O)(O)=O)C(=O)N[C@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O
1812,[H][C@]1(CO)O[C@]2([H])O[C@]3([H])[C@@]([H])(CO)O[C@]([H])(O[C@]4([H])[C@@]([H])(CO)O[C@]([H])(O[C@]5([H])[C@@]([H])(CO)O[C@]([H])(O[C@]6([H])[C@@]([H])(CO)O[C@]([H])(O[C@]7([H])[C@@]([H])(CO)O[C@]([H])(O[C@@]1([H])[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]7([H])O)[C@]([H])(O)[C@@]6([H])O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O
1813,[H][C@](N)(CC[C@]([H])(N)C(O)=O)C[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
1814,CCC1=C(C)C2=CC3=C(CC)C(C)=C(C=C4N=C(C=C5N\C(=C/C1=N2)C(C)=C5CCC(O)=O)C(CCC(O)=O)=C4C)N3C
1815,[Cl-].[Pt++].C1=CC=C(N=C1)C1=CC=CC(=N1)C1=CC=CC=N1
1816,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O
1817,N[C@@H](CSO)C(O)=O
1818,NCCCCN
1819,C[Te]CC([O-])=O
1820,CCCCC=O
1821,[H][C@]1(CO)O[C@@]([H])(OC2=CC=CC=C2N(=O)=O)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O
1822,[H]N(O)C1=NC[C@@H](O)[C@H](O)[C@H]1O
1823,[H][C@]1(CO)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])(O[C@]3([H])[C@@]([H])(CO)N=C(NO)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
1824,[H][C@](O)(COP(O)(O)=O)[C@@]([H])(O)C(=O)CO
1825,ONC(=O)C1=CC=CC=C1
1826,OC1=CC=CC(=C1O)C1=C(Cl)C=CC=C1
1827,C[C@H]1C[C@H](O)N[C@@H]2CCCCN(O[Fe@@]34O[C@@H](\C=C\CCCCCCC(O)=O)[N@](CCCC[C@H](NC(=O)[C@H]5COC(=N5)C5=CC=CC=C5O3)C(=O)O1)O4)C2=O
1828,CC1=C(C)C(=O)C(C)=C(C)C1=O
1829,NC1=C(C2=C(N)N=C(N)N=C2C=C1)[Cl](=O)=O
1830,CC(C)(CO)[C@@H](O)C([O-])=O
1831,OC(=O)C1=CC(O)=C2C(Cl)=CC(Cl)=CC2=N1
1832,CC1=CNC=C1
1833,[H][C@]12C[C@@H](NC)[C@@H](OC)[C@](C)(O1)N1C3=C(C=CC=C3)C3=C4[C@@H](O)NC(=O)C4=C4C5=C(C=CC=C5)N2C4=C13
1834,CC(C)CCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@H]1C2=CC(=C(O)C=C2)C2=CC(C[C@H](NC(=O)[C@H](C)NC1=O)C(O)=O)=CC=C2O
1835,[H][C@](CS)(CC1=CC=CC=C1)NC(=O)CC(O)=O
1836,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H]1O
1837,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(O)(O)=O)C(=O)N1
1838,[H][C@@](N)(CC1=CN=CN1)C(=O)NC1=CC=C2C=CC=CC2=C1
1839,NC(=[NH2+])C1=CC2=C(C=C1)N=CN2
1840,[H][C@]1(CNCCC[C@@]1([H])OC(=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1O)NC(=O)C1=CC=C(O)C=C1
1841,CC1=C(C=C2C(=C1)C(C)(C)CCC2(C)C)C1(CC1)C1=CC=C(C=N1)C(O)=O
1842,[H]C(O)=O
1843,CC1=CC=C2N=C3N(CC[C@@]3(O)C(=O)C2=C1)C1=CC=CC=C1
1844,[H][C@]1(COP(O)([O-])=O)O[C@@]([H])(N2C=NC(C(N)=O)=C2[O-])[C@]([H])(O)[C@]1([H])O
1845,CN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)C1=CN(CCCN)C2=C1C=CC=C2
1846,OP(O)(=O)OC1=C(C=O)C=CC=C1
1847,FC1=CC=C(C(F)=C1)C1=CC(=CC2=C1CCC(=O)N2C1=C(Cl)C=CC=C1Cl)C1CCNCC1
1848,CNC(=O)[C@@H](N)C(C)(C)C
1849,COC1=CC=C(CNC(=O)NC2=NC=C(S2)[N+]([O-])=O)C=C1
1850,[H][C@]1(CCCN1C(=O)C(=O)C(C)(C)CC)C(=O)OCCCC1=CN=CC=C1
1851,N1C=NC2=C1N=CN1C=CN=C21
1852,C(CC1=CC=NC=C1)C1=CNC2=CC=CC=C12
1853,COC1=C(OC2CCCC2)C=C(C=C1)C1CNC(=O)C1
1854,OCCCCO
1855,NCCS(O)(=O)=O
1856,OC1=CC=CC(Cl)=C1
1857,CC(C)(C)C1=CC=C(SC2=CC=CC3=C2C(N)=NC(N)=N3)C=C1
1858,CCOC(=O)C1=C(C)N(N=C1C)C1=CC(=CC=C1)[N+]([O-])=O
1859,CN1CN([C@@H]2O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2
1860,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H]1O
1861,N[C@@H](CC1=CC=C(OP(O)(O)=O)C=C1)C(O)=O
1862,OB(O)CCC1=CC=CC=C1
1863,[H][C@]1(O)CN(C2=CC=C(OC)C=C2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
1864,[H]N(P(O)(=O)OC[C@H]1O[C@H](C[C@@H]1O)N1C=CC(=O)N([H])C1=O)P(O)(=O)OP(O)(O)=O
1865,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC
1866,[H][C@@]12CCCC[N@]1CC(=O)C1=C2N(CCCNS(=O)(=O)C(C)C)C2=C1C=CC=C2
1867,[H]\C(N)=C(/[H])S
1868,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSCC(=O)C(F)(F)F)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1
1869,[H][C@](O)(CO)[C@]([H])(O)[C@]([H])(O)[C@]([H])(O)CN(CCO)C(=O)CCCCCCCC
1870,OC(=O)\C=C\C1=CNC=N1
1871,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1
1872,N[C@@H](COS(=O)(=O)CC1=CC=CC=C1)C(O)=O
1873,[H][C@](N)(CS[C@@]1([H])NOC(=C1)[C@]([H])(N)C(O)=O)C(O)=O
